SimId                                AgentId Time Value                  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      268  1.636051950440264e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      269  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      270  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      271  1.2081614403251184e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      272  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      273  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      274  1.887752250507997e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      275  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      276  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      277  5.411556451456255e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      278  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      279  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      280  1.1704063953149583e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      281  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      282  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      283  1.887752250507997e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      284  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      285  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      286  2.2653027006095964e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      287  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      288  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      289  1.3717666353691455e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      290  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      291  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      292  1.887752250507997e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      293  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      294  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      295  2.2653027006095964e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      296  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      297  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      298  1.182991410318345e+07  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      299  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      300  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      301  4.908155851320791e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      302  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      303  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      304  2.2653027006095964e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      305  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      306  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      307  1.145236365308185e+07  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      308  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      309  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      310  2.391152850643463e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      311  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      312  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      313  5.285706301422389e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      314  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      315  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      316  1.1200663353014115e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      317  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      318  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      319  2.391152850643463e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      320  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      321  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      322  2.7687033007450625e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      323  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      324  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      325  1.3843516503725322e+07 
